Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,रंजित चौधरी,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,चन्‍द्र बहादुर मुत्तान,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,विनोद कुमार बन्ठा,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,भरत खाँ थारु,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,भागवती देवी,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,राजेश कुमार चौधरी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,रामनाथ चौधरी,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,राम कृष्‍ण कटुवाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,सुनिता देवी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,1,सदस्य,सावित्री क्षेत्री,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,कर्ण बहादुर पाख्रिन,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,बिरलाल घिसिङ्ग,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,उमाकान्‍त साह कानु,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,नागेन्द्र साह,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,जीत बहादुर ठाडा,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,अलोपि माझी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,दिनश चौधरी,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,राम चरण चौधरी,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,राज कुमार चाँधरी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,2,सदस्य,लिला नाथ घिमिरे,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,3,सदस्य,केशर बहादुर स्माली,स्वतन्त्र
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,3,सदस्य,गांधी राउत कुर्मी,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,3,सदस्य,नसीर देवान,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,3,सदस्य,ठागा चौधरी,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,3,सदस्य,हरि किसुन चौधरी,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,3,सदस्य,आस महमद मिया,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,3,सदस्य,शेख सफरुल्लाह,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,गुजरा नगरपालिका,3,सदस्य,राम बहादुर शाही,स्वतन्त्र
