Provience,District,Local Body,Ward No,Post,Candidate,Party
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,1,वडा अध्यक्ष,राजेन्द्र खालीङ राई,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,1,वडा अध्यक्ष,विशेसोर वेघा,"जनता समाजवादी पार्टी, नेपाल"
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,1,वडा अध्यक्ष,लछुमन गुरुङग,नेपाली काँग्रेस
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,2,वडा अध्यक्ष,ख्याम बहादुर बेधा,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,2,वडा अध्यक्ष,सोम नाथ खरेल,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,2,वडा अध्यक्ष,देउ कुमार योङ्हाङ्,नेपाली काँग्रेस
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,3,वडा अध्यक्ष,बिमल राई,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,3,वडा अध्यक्ष,चन्द्र कुमार योङ्या,नेपाली काँग्रेस
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,4,वडा अध्यक्ष,नर बहादुर दाहाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,4,वडा अध्यक्ष,सविन कुमार मावो,नेपाली काँग्रेस
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,4,वडा अध्यक्ष,पोल स्टार  तावा,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,5,वडा अध्यक्ष,सन्दिप हाङ योङहाङ,नेपाली काँग्रेस
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,5,वडा अध्यक्ष,टेक नाथ नेउपाने,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,6,वडा अध्यक्ष,प्रेम कुमार योङहाङ,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,6,वडा अध्यक्ष,कुमार धोज सुनुवार,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,पाँचथर,याङवरक गाउँपालिका,6,वडा अध्यक्ष,अमृत बहादुर योङहाङ,नेपाली काँग्रेस
