Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,राजदेव दास तत्वा,जनमत पार्टी (जपा)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,सुरुज देव महरा,जनमत पार्टी (जपा)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,रामजीत महतो तत्वा,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,नरेश प्रसाद कुर्मी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,सुरेश साह तुरहा,नेपाली काँग्रेस
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,महेश हजरा,नेपाल सुशासन पार्टी
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,लालबाबु ओझा,नेपाली काँग्रेस
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,शिवजी साह तुरहा,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,पुरन प्रसाद कुर्मी,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,माद्योलाल प्रसाद साह,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,1,सदस्य,शिवनन्दन सा गोढ,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,किसुनदेव राउत अहिर,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,अक्षय कुमार यादव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,लालदेव महतो,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,विरेन्द्र कुमार शर्मा,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,सुरेश प्रसाद कुर्मी,नेपाली काँग्रेस
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,कपिलदेव महतो,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,छठु साह गोढ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,नगिना प्रसाद यादव,जनमत पार्टी (जपा)
मधेश प्रदेश,पर्सा,बहुदरमाई नगरपालिका,2,सदस्य,बबिता देवी कुशवाहा,नेपाली काँग्रेस
