Provience,District,Local Body,Ward No,Post,Candidate,Party
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,1,वडा अध्यक्ष,दुर्गा प्रसाद तिमिल्सैना,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,1,वडा अध्यक्ष,धर्म राज तिमिल्सैना,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,1,वडा अध्यक्ष,चन्द्र प्रसाद रिमाल,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,1,वडा अध्यक्ष,गंगा राम ढकाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,2,वडा अध्यक्ष,पुर्ण बहादुर धामी,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,2,वडा अध्यक्ष,हिक्मत बहादुर धामी,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,2,वडा अध्यक्ष,भीम बहादुर नेपाली,स्वतन्त्र
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,2,वडा अध्यक्ष,कृपा बहादुर धामी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,3,वडा अध्यक्ष,बजिर शाही,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,3,वडा अध्यक्ष,खेम राज अधिकारी,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,4,वडा अध्यक्ष,राम बहादुर शाही,स्वतन्त्र
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,4,वडा अध्यक्ष,बखत बहादुर शाही,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,4,वडा अध्यक्ष,हर्क बहादुर बडुवाल,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,5,वडा अध्यक्ष,छत्र बहादुर शाही,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,5,वडा अध्यक्ष,बल बहादुर शाही,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,5,वडा अध्यक्ष,हेम बहादुर शाही,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,5,वडा अध्यक्ष,जगत बहादुर बुढा,स्वतन्त्र
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,6,वडा अध्यक्ष,कमल रावल,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,6,वडा अध्यक्ष,जवाले कामी,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,6,वडा अध्यक्ष,अम्मर बहादुर बि.क.,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,6,वडा अध्यक्ष,गोर्ख बहादुर रावल,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,6,वडा अध्यक्ष,बिष्णु बहादुर शाही,स्वतन्त्र
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,7,वडा अध्यक्ष,सुर्य बहादुर रावल,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,7,वडा अध्यक्ष,भिम बहादुर रावल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,7,वडा अध्यक्ष,सुरत बहादुर रावल,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,8,वडा अध्यक्ष,छत्र बहादुर शाही,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,8,वडा अध्यक्ष,महारुप जैसी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,8,वडा अध्यक्ष,डन्डी प्रसाद जैसी,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,8,वडा अध्यक्ष,दिल बहादुर शाही,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,8,वडा अध्यक्ष,तपेन्द्र वहादुर शाही,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,9,वडा अध्यक्ष,राम प्रसाद जैसी,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,9,वडा अध्यक्ष,राम बहादुर शाही,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,9,वडा अध्यक्ष,जनक बहादुर शाही,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,अछाम,पञ्चदेवल विनायक नगरपालिका,9,वडा अध्यक्ष,भक्त बहादुर साउद,नेपाल कम्युनिष्ट पार्टी (एमाले)
