Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,रिशिराज मगर,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,जनक बहादुर राउत,नेपाली काँग्रेस
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,मनोज कुमार साह,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,धन प्रसाद आचार्य,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,कालुराम विष्‍ट,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,दिपक राई,नेपाली काँग्रेस
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,संगिता थापा,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,डिल्लि कुमार खत्री,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,यसोदा तामाङ्ग,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,1,सदस्य,दिपेश चौधरी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,2,सदस्य,राम कुमार चौधरी,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,2,सदस्य,देव कान्‍त चौधरी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,2,सदस्य,रबिन्द्र नाथ चोधरी,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,2,सदस्य,विष्णु वहादुर कार्की,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,2,सदस्य,नवराज अधिकारी,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,2,सदस्य,मो. अलि हुसेन,नेपाली काँग्रेस
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,2,सदस्य,दिनेश बहादुर बस्नेत,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,2,सदस्य,कृष्‍ण प्रसाद फुयाल,नेपाली काँग्रेस
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,3,सदस्य,चेप्‍टु चौधरी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,3,सदस्य,तिलक वहादुर कार्की,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,सप्तरी,सप्तकोशी नगरपालिका,3,सदस्य,रमेश थापा,नेपाल कम्युनिष्ट पार्टी (एमाले)
