Provience,District,Local Body,Ward No,Post,Candidate,Party
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,1,दलित महिला सदस्य,विजु रिजाल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,1,दलित महिला सदस्य,सिर्जना सुनार,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,1,दलित महिला सदस्य,आइती माया परियार,नेपाली काँग्रेस
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,1,दलित महिला सदस्य,बुद्ध कुमारी बरैली,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,1,दलित महिला सदस्य,अम्बिका नौवाग,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,2,दलित महिला सदस्य,मिना सुनार,नेपाली काँग्रेस
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,2,दलित महिला सदस्य,सुमित्रा वि.क.,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,2,दलित महिला सदस्य,कमला परियार,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,2,दलित महिला सदस्य,नन्‍दा परियार,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,2,दलित महिला सदस्य,मेनुका विश्‍वकर्मा,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,3,दलित महिला सदस्य,गुञ्जन विश्वकर्मा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,3,दलित महिला सदस्य,विष्णु माया कामी,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,चितवन,खैरहनी नगरपालिका,3,दलित महिला सदस्य,सुमित्रा दर्जी,नेपाली काँग्रेस
