Provience,District,Local Body,Ward No,Post,Candidate,Party
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,1,महिला सदस्य,डिल कुमारी खत्री,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,1,महिला सदस्य,याम कुमारी पुन,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,1,महिला सदस्य,करिस्मा पुन,नेपाली काँग्रेस
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,2,महिला सदस्य,सरस्वती उपाध्याय,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,2,महिला सदस्य,गुमा शर्मा,नेपाली काँग्रेस
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,2,महिला सदस्य,पदमाकुमारी मल्ल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,3,महिला सदस्य,केशदेवी बुडाथोकी,नेपाली काँग्रेस
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,3,महिला सदस्य,तिर्सना रोका,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,3,महिला सदस्य,भेष कुमारी पुन,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,3,महिला सदस्य,मिना फगामी रोका,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,4,महिला सदस्य,होममाया पुन बुढाथोकी,नेपाली काँग्रेस
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,4,महिला सदस्य,लिला फगामी,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,4,महिला सदस्य,भुवानी रोका थापा,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,4,महिला सदस्य,कर्नी रोका,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,5,महिला सदस्य,मनिता बुढाथोकी,नेपाली काँग्रेस
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,5,महिला सदस्य,भुमिसरा बुढाथोकी,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,म्याग्दी,मंगला गाउँपालिका,5,महिला सदस्य,उम कुमारी फगामी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
