Provience,District,Local Body,Ward No,Post,Candidate,Party
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,1,महिला सदस्य,प्रेम कुमारी थापा,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,1,महिला सदस्य,सुनिता खड्का,राष्ट्रिय प्रजातन्त्र पार्टी
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,1,महिला सदस्य,विस्ना देवी खड्का,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,2,महिला सदस्य,भुवन कुमारी कार्की,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,2,महिला सदस्य,सरस्वती भण्डारी रावत,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,2,महिला सदस्य,अम्विका कुमारी कार्की,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,2,महिला सदस्य,बिस्ना थापा,राष्ट्रिय प्रजातन्त्र पार्टी
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,2,महिला सदस्य,राधा कुमारि रावत,नेपाल मजदुर किसान पार्टी
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,3,महिला सदस्य,नन्दकला बुढा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,3,महिला सदस्य,पवित्रा कुमारी खड्का,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,4,महिला सदस्य,लक्ष्मी भण्डारी,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,4,महिला सदस्य,खगीसरा कार्की,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,5,महिला सदस्य,पार्वती शाही,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,5,महिला सदस्य,बसन्ता रिमाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,6,महिला सदस्य,कमला खड्का,स्वतन्त्र
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,6,महिला सदस्य,हिरा खड्का,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,6,महिला सदस्य,मन्धरा देवी  घर्ती,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,7,महिला सदस्य,सीता शाह,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,7,महिला सदस्य,कृष्णा शाह,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,7,महिला सदस्य,हरीदेबी गिरी,नेपाल मजदुर किसान पार्टी
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,8,महिला सदस्य,निर्मला पौडेल भण्डारी,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,8,महिला सदस्य,मान कुमारी शाही,राष्ट्रिय प्रजातन्त्र पार्टी
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,8,महिला सदस्य,चन्द्र कुमारी सिंह,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,8,महिला सदस्य,कुमारी रुमा गुरुङ्ग,नेपाल मजदुर किसान पार्टी
