Provience,District,Local Body,Ward No,Post,Candidate,Party
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,1,सदस्य,चन्द्र बहादुर राँङु मगर,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,1,सदस्य,रमेश बहादुर कुवर,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,1,सदस्य,गोपे थापा मगर,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,1,सदस्य,रोहीत थापा मगर,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,1,सदस्य,गोवर्धन बुढाथोकी,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,1,सदस्य,विश्व बहादुर घर्ति,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,1,सदस्य,थुमान पुन मगर,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,टीकाराम खत्री,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,कृष्ण बहादुर खत्री,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,कर्ने खत्री,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,टोपलाल वली,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,धिरेन्द्र खत्री,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,भक्ते खत्री,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,हरि बहादुर ओली,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,शेर बहादुर खत्री,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,2,सदस्य,मोहविर घर्ति,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,3,सदस्य,टुम वहादुर वली,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,3,सदस्य,खड्ग बहादुर खत्री क्षेत्री,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,3,सदस्य,इन्द्रलाल खाम्चा,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,3,सदस्य,दल बहादुर वली,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,3,सदस्य,टेक वहादुर खत्री,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,3,सदस्य,भद्रसिं खड्का,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,4,सदस्य,ठेर बहादुर वली,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,4,सदस्य,टिकाराम खत्री,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,4,सदस्य,सुक बहादुर सार्की,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,4,सदस्य,रेशम बहादुर थापा,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,4,सदस्य,हर्क बहादुर वि.क.,स्वतन्त्र
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,4,सदस्य,डण्ड विर बोहरा,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,4,सदस्य,व्रिजलाल वि.क़.,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,5,सदस्य,तुल्से कामी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,5,सदस्य,विर बहादुर नेपाली,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,5,सदस्य,भिम बहादुर खड्का,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,5,सदस्य,दोलख डाँगी,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,5,सदस्य,रुद्रसिंह गाहा,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,5,सदस्य,इन्द्र बहादुर वली,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,6,सदस्य,हिरा वहादुर थापा मगर,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,6,सदस्य,तुल्सी थापा,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,6,सदस्य,दिलिप भण्डारी,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,6,सदस्य,चित्र वहादुर डाँगी,स्वतन्त्र
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,6,सदस्य,टोप बहादुर गाइने,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,6,सदस्य,पूर्ण बहादुर वली,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,6,सदस्य,लाहानु चौधरी,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,6,सदस्य,निम बहादुर भण्डारी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,मनलाल जोगी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,मेवालाल पुलामी,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,इन्द्र बहादुर डाँगी,नेपाली काँग्रेस
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,मान बहादुर वस्नेत,"जनता समाजवादी पार्टी, नेपाल"
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,खिलत बहादुर डाँगी,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,गम्मर बहादुर घर्ती,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,केवलराज वोहरा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,छवे राना,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,दाङ,बबई गाउँपालिका,7,सदस्य,लाल बहादुर वि.क.,नेपाल कम्युनिष्ट पार्टी (एमाले)
