Provience,District,Local Body,Ward No,Post,Candidate,Party
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,1,वडा अध्यक्ष,राजेन्द्र बस्नेत,नेपाली काँग्रेस
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,1,वडा अध्यक्ष,जीत वहादुर लावती,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,1,वडा अध्यक्ष,गणेश प्रसाद घले,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,1,वडा अध्यक्ष,महेन्द्र कार्की,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,1,वडा अध्यक्ष,धन प्रसाद लिम्वु,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,1,वडा अध्यक्ष,भिम कुमार राई,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,2,वडा अध्यक्ष,टिका तामाङ्ग,नेपाली काँग्रेस
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,2,वडा अध्यक्ष,जित बहादुर पाठक,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,2,वडा अध्यक्ष,कुल बहादुर लिम्‍वु,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,2,वडा अध्यक्ष,पुर्ण माया लिम्बु,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,मोरङ्ग,पथरी शनिश्चरे नगरपालिका,2,वडा अध्यक्ष,घनश्‍याम भट्टराई,स्वतन्त्र
