Provience,District,Local Body,Ward No,Post,Candidate,Party
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,1,वडा अध्यक्ष,तिलक राम सापकोटा,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,1,वडा अध्यक्ष,घनश्‍याम ओझा,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,1,वडा अध्यक्ष,लक्ष्मण न्यूरे,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,1,वडा अध्यक्ष,रंग वहादुर वोहरा,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,1,वडा अध्यक्ष,कृष्ण प्रसाद तिवारी,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,2,वडा अध्यक्ष,पदम बहादुर मल्ल,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,2,वडा अध्यक्ष,रण बहादुर भण्डारा,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,2,वडा अध्यक्ष,हरी राज विष्ट,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,2,वडा अध्यक्ष,लक्ष्मी प्रसाद चौधरी,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,2,वडा अध्यक्ष,टेक वहादुर बम,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,2,वडा अध्यक्ष,हरी चौलागइ,राष्ट्रिय जनमुक्ति पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,3,वडा अध्यक्ष,राम नाथ चौधरि,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,3,वडा अध्यक्ष,राम दुलारे डगौरा,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,3,वडा अध्यक्ष,कृष्ण बहादुर बोहरा,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,3,वडा अध्यक्ष,कृष्‍ण प्रसाद गौतम,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,3,वडा अध्यक्ष,कमल थारु,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,4,वडा अध्यक्ष,भरत बहादुर शाही,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,4,वडा अध्यक्ष,बम बहादुर बुढा,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,4,वडा अध्यक्ष,टेक बहादुर बुढा,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,4,वडा अध्यक्ष,विन्‍तीराम थारु,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,4,वडा अध्यक्ष,प्रेम बहादुर चन्द,राष्ट्रिय जनमोर्चा
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,4,वडा अध्यक्ष,राम कुमार चौधरी/थारु,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,5,वडा अध्यक्ष,प्रेम वहादुर रोकाया,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,5,वडा अध्यक्ष,मान वहादुर शाही,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,5,वडा अध्यक्ष,लोक  बहादुर  चन्द,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,5,वडा अध्यक्ष,देब बहादुर नेगी,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,5,वडा अध्यक्ष,भरत वहादुर चौधरी,"जनता समाजवादी पार्टी, नेपाल"
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,6,वडा अध्यक्ष,रती कामी,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,6,वडा अध्यक्ष,धन बहादुर चौधरी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,6,वडा अध्यक्ष,आशाराम डगौरा थारु,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,7,वडा अध्यक्ष,धन बहादुर बम,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,7,वडा अध्यक्ष,नन्द बहादुर  बुढा,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,7,वडा अध्यक्ष,कन्हैया लाल डगौरा,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,7,वडा अध्यक्ष,संजय कुमार डगौरा,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,7,वडा अध्यक्ष,जुग राम डगौरा,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,7,वडा अध्यक्ष,बाबुराम चौधरी,राष्ट्रिय जनमोर्चा
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,8,वडा अध्यक्ष,खगेन्द्र कुमार ठकुल्ला,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,8,वडा अध्यक्ष,खडक बहादुर बम,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,8,वडा अध्यक्ष,विर बहादुर साउद,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,8,वडा अध्यक्ष,बल बहादुर विश्वकर्मा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,8,वडा अध्यक्ष,कुश प्रसाद तिवारी,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,9,वडा अध्यक्ष,खडक बहादुर रोकाया,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,9,वडा अध्यक्ष,धन बहादुर रावल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,9,वडा अध्यक्ष,हरि चन्‍द्र शाह,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,9,वडा अध्यक्ष,कृष्ण बहादुर शाह,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,10,वडा अध्यक्ष,जगत प्रसाद जोशी,राष्ट्रिय जनमोर्चा
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,10,वडा अध्यक्ष,भिम बहादुर बम,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,10,वडा अध्यक्ष,नारायण प्रसाद भण्डारी,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,10,वडा अध्यक्ष,चन्द्र बहादुर चौधरी,"जनता समाजवादी पार्टी, नेपाल"
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,10,वडा अध्यक्ष,राम प्रसाद भण्डारी,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,10,वडा अध्यक्ष,विजय राज स्वार,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,10,वडा अध्यक्ष,सुरेश कुमार कठायत,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,11,वडा अध्यक्ष,अशोक  कुमार  सिंह,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,11,वडा अध्यक्ष,गंगा राम बुढा,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,11,वडा अध्यक्ष,गोमती प्रसाद कठरिया,नागरिक उन्मुक्ति पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,11,वडा अध्यक्ष,दान सिंह जोगी,"जनता समाजवादी पार्टी, नेपाल"
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,11,वडा अध्यक्ष,राज कुमार क.थारु,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,11,वडा अध्यक्ष,पण्‍िडत राम कठरिया,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,11,वडा अध्यक्ष,मदोदर चौधरी,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,12,वडा अध्यक्ष,कन्हैया लाल डगौरा,नागरिक उन्मुक्ति पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,12,वडा अध्यक्ष,आकाश परियार,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,12,वडा अध्यक्ष,देश राजा ड.थारु,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,12,वडा अध्यक्ष,पर्ना कुमार चौधरी,स्वतन्त्र
