Provience,District,Local Body,Ward No,Post,Candidate,Party
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,1,दलित महिला सदस्य,हरीकला सुनार,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,1,दलित महिला सदस्य,तुल्छा वि.क.,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,1,दलित महिला सदस्य,पवित्रा सार्की,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,2,दलित महिला सदस्य,दुर्गा कामी,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,2,दलित महिला सदस्य,दुर्गा दमाई,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,2,दलित महिला सदस्य,पशुपती सुनार,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,3,दलित महिला सदस्य,किस्ना सुनार,नेपाल मजदुर किसान पार्टी
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,3,दलित महिला सदस्य,गिता नेपाली,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,3,दलित महिला सदस्य,पुनम नेपाली,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,3,दलित महिला सदस्य,प्रमिला सुनार,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,4,दलित महिला सदस्य,रुपा कुमारी वि.क.,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,4,दलित महिला सदस्य,दिप सुनार,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,4,दलित महिला सदस्य,रनकला सुनार,नेपाल मजदुर किसान पार्टी
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,4,दलित महिला सदस्य,नन्दकला सुनार,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,4,दलित महिला सदस्य,भुमीसरा कामी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,5,दलित महिला सदस्य,कृष्णा कुमारी वि.क,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,5,दलित महिला सदस्य,अम्वा कमेनी,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,5,दलित महिला सदस्य,लछीमा सुनार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,6,दलित महिला सदस्य,नन्दा कुमारी वि‌.क.,नेपाली काँग्रेस
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,6,दलित महिला सदस्य,विर्मा वि.क.,नेपाल कम्युनिष्ट पार्टी (एमाले)
कर्णाली प्रदेश,दैलेख,महावु गाउँपालिका,6,दलित महिला सदस्य,किस्ना सुनार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
