Provience,District,Local Body,Ward No,Post,Candidate,Party
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,1,दलित महिला सदस्य,रिम माया विश्वकर्मा,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,1,दलित महिला सदस्य,निर्मला परियार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,1,दलित महिला सदस्य,रेश्मा विश्‍वकर्मा,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,2,दलित महिला सदस्य,ढक माया सेतोकोईराला,नेपाली काँग्रेस
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,2,दलित महिला सदस्य,गीता बि.क.,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,3,दलित महिला सदस्य,अनिता वि क,नेपाली काँग्रेस
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,3,दलित महिला सदस्य,पपई कमिनी,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,3,दलित महिला सदस्य,शर्मिला वि क,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,4,दलित महिला सदस्य,सन्तोषी बुढाथोकी,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,4,दलित महिला सदस्य,रुपा कामी,नेपाली काँग्रेस
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,4,दलित महिला सदस्य,शान्ती विश्वकर्मा,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,5,दलित महिला सदस्य,उजेली कमिनी,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,5,दलित महिला सदस्य,संगिता वि.क.,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,5,दलित महिला सदस्य,सुनिता वि क,नेपाली काँग्रेस
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,6,दलित महिला सदस्य,बुद्ध कुमारी बिश्वकर्मा,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,6,दलित महिला सदस्य,सुन्तली सार्की,नेपाली काँग्रेस
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,7,दलित महिला सदस्य,बुद्धी माया सार्की,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,7,दलित महिला सदस्य,सिता नेपाली,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,8,दलित महिला सदस्य,सरु वि.क,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,8,दलित महिला सदस्य,अप्सरा परियार,नेपाली काँग्रेस
बागमती प्रदेश,सिन्धुपाल्चोक,पाँचपोखरी थाङपाल  गाउँपालिका,8,दलित महिला सदस्य,सुवास्ना वि. क.,नेपाल कम्युनिष्ट पार्टी (एमाले)
