Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,1,वडा अध्यक्ष,रन्‍जीत राज ढुंगाना,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,1,वडा अध्यक्ष,निरोज अधिकारी,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,1,वडा अध्यक्ष,राम चन्द्र बुढाथोकि,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,1,वडा अध्यक्ष,बाबु काजी चौलागाई,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,1,वडा अध्यक्ष,हरि प्रसाद पौडेल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,1,वडा अध्यक्ष,सुदर्शन काफ्‍ले,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,1,वडा अध्यक्ष,भोला खड‍्का,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,2,वडा अध्यक्ष,प्रकाश महतो,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,2,वडा अध्यक्ष,चोला राज प्याकुरेल,नेपाली काँग्रेस
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,2,वडा अध्यक्ष,धिरेन्‍द्र कुमार सिंह,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,2,वडा अध्यक्ष,जगत  बहादुर खड्का,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,2,वडा अध्यक्ष,मक्रलाल विश्‍वकर्मा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,2,वडा अध्यक्ष,रविना कुमारी रेग्‍मी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,3,वडा अध्यक्ष,टिका बहादुर बस्‍नेत,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,3,वडा अध्यक्ष,विराट कुमार विष्‍ट,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,3,वडा अध्यक्ष,कृष्ण बहादुर खड्का,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,3,वडा अध्यक्ष,बाले सार्की,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,3,वडा अध्यक्ष,यज्ञ प्रसाद ढुङ्गले,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,3,वडा अध्यक्ष,कृष्ण बहादुर क्षेत्री,नेपाली काँग्रेस
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,3,वडा अध्यक्ष,राम बहादुर खनाल,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,4,वडा अध्यक्ष,दिप बहादुर कार्की,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,4,वडा अध्यक्ष,अक्कल बहादुर तमाङ,नेपाली काँग्रेस
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,4,वडा अध्यक्ष,देवी बहादुर तिमाल्‍िसना,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,4,वडा अध्यक्ष,टेकेन्‍द्र राज लामा,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,4,वडा अध्यक्ष,डिग वहादुर श्रेष्‍ठ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,5,वडा अध्यक्ष,निर कुमार थापा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,5,वडा अध्यक्ष,काहार मान स्याङ्गवा,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,5,वडा अध्यक्ष,मोती लाल गौतम,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,5,वडा अध्यक्ष,शिव प्रसाद घिमिरे,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,5,वडा अध्यक्ष,लोकेन्‍द्र राज पौडेल,नेपाली काँग्रेस
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,6,वडा अध्यक्ष,पदम बहादुर आले,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,6,वडा अध्यक्ष,रिता कुमारी भट्टराई,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,6,वडा अध्यक्ष,रंजित कुमार राउत,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,6,वडा अध्यक्ष,बीर बहादुर सुसलिंग,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,महोत्तरी,बर्दिबास नगरपालिका,6,वडा अध्यक्ष,चित्र वहादुर वोगटी,नेपाल कम्युनिष्ट पार्टी (एमाले)
