Provience,District,Local Body,Ward No,Post,Candidate,Party
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,1,महिला सदस्य,सिर कुमारी श्रेष्‍ठ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,1,महिला सदस्य,सुक माया श्रेष्‍ठ,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,1,महिला सदस्य,सरस्वती मगराती,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,2,महिला सदस्य,हिरा माया मगर,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,2,महिला सदस्य,रन माया मगर,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,2,महिला सदस्य,देवी माया मगर,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,2,महिला सदस्य,अनिता काफ्ले,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,3,महिला सदस्य,भिम कुमारी मगर,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,3,महिला सदस्य,अली माया श्रेष्‍ठ,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,4,महिला सदस्य,यम कुमारी मगर,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,4,महिला सदस्य,भोज कुमारी श्रेष्ठ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,4,महिला सदस्य,बाल कुमारी सुनुवार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,5,महिला सदस्य,बल कुमारी मगर,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,5,महिला सदस्य,हरी माया मगर,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,5,महिला सदस्य,शान्ती तमाङ्ग,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,6,महिला सदस्य,सविना मोक्तान,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,6,महिला सदस्य,जिरा मगर,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,6,महिला सदस्य,पातली तामाङ्ग,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,7,महिला सदस्य,रन्‍जिता कार्की,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,7,महिला सदस्य,तुलसा कार्की,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,8,महिला सदस्य,निर्जना नेवा खड्गी,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,8,महिला सदस्य,मिनु घिमिरे,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,8,महिला सदस्य,सुसिला देवी श्रेष्‍ठ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,8,महिला सदस्य,कृष्‍ण माया नेवा खड्गी,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,9,महिला सदस्य,कविता श्रेष्‍ठ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,9,महिला सदस्य,देवकी श्रेष्ठ,नेपाली काँग्रेस
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,9,महिला सदस्य,रीता कुमारी श्रेष्ठ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,रामेछाप,रामेछाप नगरपालिका,9,महिला सदस्य,धनमाया माझी,राष्ट्रिय प्रजातन्त्र पार्टी
