Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,1,दलित महिला सदस्य,अडहुलिया देवी खंग,नेपाली काँग्रेस
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,1,दलित महिला सदस्य,परमेश्‍वरी देवी राम,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,1,दलित महिला सदस्य,फगुनी देवी मोची,"जनता प्रगतिशिल पार्टी, नेपाल"
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,1,दलित महिला सदस्य,पुनिता देवी राम,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,1,दलित महिला सदस्य,गुलाव देवी राम,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,1,दलित महिला सदस्य,नाजो देवी खंग,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,1,दलित महिला सदस्य,रेखा कुमारी राम,जनमत पार्टी (जपा)
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,2,दलित महिला सदस्य,श्‍याम देवी रजक,जनमत पार्टी (जपा)
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,2,दलित महिला सदस्य,मंजु देवी मंडल खत्वे,"जनता प्रगतिशिल पार्टी, नेपाल"
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,2,दलित महिला सदस्य,आशा देवी राम,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,2,दलित महिला सदस्य,विशनि कुमारी सदा,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,सप्तरी,छिन्नमस्ता गाउँपालिका,2,दलित महिला सदस्य,जिता देवी -,नेपाल सद्भावना पार्टी
