Provience,District,Local Body,Ward No,Post,Candidate,Party
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,1,सदस्य,आइते तामाङ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,1,सदस्य,दिपक घोरसाइने,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,1,सदस्य,सरोज तामाङ,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,1,सदस्य,अजय तामाङ,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,1,सदस्य,राम बहादुर तामाङ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,1,सदस्य,उद्धव प्रसाद तिमल्सिना,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,1,सदस्य,लाक्पा लामा,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,1,सदस्य,घ्याम्सो लामा,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,2,सदस्य,ध्रुर्व प्रसाद चौलागाई,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,2,सदस्य,सुव लाल तामाङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,2,सदस्य,सुर्य प्रकाश ढुं‌गाना,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,2,सदस्य,राम बहादुर तामाङ,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,3,सदस्य,संजय तामाङ,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,3,सदस्य,श्याम लामा,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,3,सदस्य,सुदारसन लोप्चन,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,3,सदस्य,ध्रुर्व श्रेष्‍ठ,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,3,सदस्य,हिरा बहादुर तामाङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,3,सदस्य,सुवास अधिकारी,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,3,सदस्य,श्याम तामाङ,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,3,सदस्य,तिलक बहादुर तामाङ,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,4,सदस्य,कुमार  थापा मगर,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,4,सदस्य,दसरथ थापा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,4,सदस्य,गोवर्धन थापा मगर,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,4,सदस्य,शुरेश भण्डारी,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,4,सदस्य,श्याम वि.क.,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,4,सदस्य,कृष्ण खत्री,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,4,सदस्य,कल्‍पना कार्की (महत),नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,5,सदस्य,तारा देवी राजबंशी,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,5,सदस्य,भुवन श्रेष्‍ठ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,5,सदस्य,बुद्ध भगवान प्रजापति,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,5,सदस्य,हरि वहादुर थापा मगर,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,6,सदस्य,कविता मानन्धर,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,6,सदस्य,सुनेश श्रेष्‍ठ,नेपाली काँग्रेस
बागमती प्रदेश,काभ्रेपलाञ्चोक,धुलिखेल नगरपालिका,6,सदस्य,मधुसुधन धालाछे,नेपाली काँग्रेस
