Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,1,वडा अध्यक्ष,शभनारायण राय,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,1,वडा अध्यक्ष,विजय कुमार यादव,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,1,वडा अध्यक्ष,जगदीश कुमार यादव,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,1,वडा अध्यक्ष,रंजित प्रसाद साह,स्वतन्त्र
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,1,वडा अध्यक्ष,संजय प्रसाद,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,1,वडा अध्यक्ष,रामप्रवेश राय यादव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,1,वडा अध्यक्ष,जगदीश पटेल कुर्मी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,2,वडा अध्यक्ष,वीरेन्द्र मुखिया वीन,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,2,वडा अध्यक्ष,दिपेन्द्र राय यादव,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,2,वडा अध्यक्ष,रविन्द्र कुमार निधि,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,2,वडा अध्यक्ष,बिनोद राय यादव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,2,वडा अध्यक्ष,अनुरुद्ध प्रसाद यादब,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,2,वडा अध्यक्ष,भविछन राय यादव,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,3,वडा अध्यक्ष,रामेश्‍वर प्रसाद यादव,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,3,वडा अध्यक्ष,दिपनरायण साह सोनार,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,3,वडा अध्यक्ष,लाल  बाबु पंडित,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,4,वडा अध्यक्ष,वर्मा नारायण राय,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,4,वडा अध्यक्ष,राम अशिष उपाध्याय,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,4,वडा अध्यक्ष,संजय कुमार यादव,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,4,वडा अध्यक्ष,धर्मदेव प्रसाद यादव,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,4,वडा अध्यक्ष,रामाशंकर पासवान,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,4,वडा अध्यक्ष,सतिस कुमार यादव,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,5,वडा अध्यक्ष,शेख मोविन आलम,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,5,वडा अध्यक्ष,शेख मोहम्द इन्ताज आलम,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,5,वडा अध्यक्ष,शेख एजाज अहमद,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,5,वडा अध्यक्ष,जदुवंश राय यादव,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,5,वडा अध्यक्ष,जयमंगल प्रसाद यादव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,5,वडा अध्यक्ष,विरेन्द्र प्रसाद यादव,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,6,वडा अध्यक्ष,योगेन्द्र महतो कोइरी,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,6,वडा अध्यक्ष,रामएकवाल राय यादव,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,6,वडा अध्यक्ष,मुखनाथ राय यादव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,6,वडा अध्यक्ष,धनै साह कानु,स्वतन्त्र
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,6,वडा अध्यक्ष,बेनीलाल महतो,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,6,वडा अध्यक्ष,भरत साह कानु,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,6,वडा अध्यक्ष,हिरा राय यादव,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,7,वडा अध्यक्ष,अमर बहादुर,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,7,वडा अध्यक्ष,श्यामनन्दन प्रसाद यादव,स्वतन्त्र
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,7,वडा अध्यक्ष,सुर्यनारायण खाँउ थारु,स्वतन्त्र
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,7,वडा अध्यक्ष,नरेन्द्र कुमार यादव,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,7,वडा अध्यक्ष,राधाकान्त प्रसाद यादव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,7,वडा अध्यक्ष,जियालाल राय,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,7,वडा अध्यक्ष,जयराम साह कानु,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,7,वडा अध्यक्ष,रामविशवास राय यादव,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,8,वडा अध्यक्ष,सहेन्‍द्र साह कलवार,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,8,वडा अध्यक्ष,राजकुमार साह कलवार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,8,वडा अध्यक्ष,नरेन्‍द्र शाह,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,8,वडा अध्यक्ष,रामचन्‍द्र चौधरी,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,8,वडा अध्यक्ष,अवधनारायण साह कलवार,स्वतन्त्र
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,8,वडा अध्यक्ष,नितेश कुमार चौधरी,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,8,वडा अध्यक्ष,उमेश प्रसाद चौधरी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,8,वडा अध्यक्ष,बिजाधर बैठा,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,9,वडा अध्यक्ष,विजय कुमार अधिकारी,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,9,वडा अध्यक्ष,पुरनदेव थारु,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,9,वडा अध्यक्ष,महिपाल चौधरी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,9,वडा अध्यक्ष,सुरेन्द्र प्रसाद राय थारु,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,9,वडा अध्यक्ष,मनिश कुमार दुलाल,राष्ट्रिय प्रजातन्त्र पार्टी
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,9,वडा अध्यक्ष,राकेश यादव,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,10,वडा अध्यक्ष,मंजय कुमार चौधरी,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,10,वडा अध्यक्ष,राजिब थपलिया,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,10,वडा अध्यक्ष,गणेश कुमार भुजेल,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,10,वडा अध्यक्ष,प्रभु नारायण चौधरी,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,10,वडा अध्यक्ष,भुपेन्द्र चौधरी,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,10,वडा अध्यक्ष,राजु चौधरी,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,11,वडा अध्यक्ष,ईन्द्र प्रसाद पोखरेल,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,11,वडा अध्यक्ष,सुदर्शन काफ्ले,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,11,वडा अध्यक्ष,रुपेश कुमार साह,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,11,वडा अध्यक्ष,ज्ञानेन्द्र चौधरी,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,11,वडा अध्यक्ष,शम्भु नारायण चौधरी,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,फतुवा बिजयपुर नगरपालिका,11,वडा अध्यक्ष,लालबाबु राउत कुर्मी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
