Provience,District,Local Body,Ward No,Post,Candidate,Party
प्रदेश १,झापा,मेची नगर नगरपालिका,1,वडा अध्यक्ष,गणेश सुब्बा,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,झापा,मेची नगर नगरपालिका,1,वडा अध्यक्ष,हेमलाल गुरागाई,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,1,वडा अध्यक्ष,सूर्य बहादुर राई,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,1,वडा अध्यक्ष,राम कुमार राई,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,1,वडा अध्यक्ष,नर बहादुर राई,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,2,वडा अध्यक्ष,गोपीकृष्ण रिजाल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
प्रदेश १,झापा,मेची नगर नगरपालिका,2,वडा अध्यक्ष,दिवाकर काफ्ले,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,2,वडा अध्यक्ष,तिलक बहादुर कार्की,स्वतन्त्र
प्रदेश १,झापा,मेची नगर नगरपालिका,2,वडा अध्यक्ष,तिलक न्यौपाने,स्वतन्त्र
प्रदेश १,झापा,मेची नगर नगरपालिका,2,वडा अध्यक्ष,दिपक बराल,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,2,वडा अध्यक्ष,पूर्ण हाङ सुब्बा,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,2,वडा अध्यक्ष,बुद्धी राम लिम्वु,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,झापा,मेची नगर नगरपालिका,3,वडा अध्यक्ष,हर्क बहादुर बस्नेत,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,3,वडा अध्यक्ष,सन्तोष दाहाल,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,3,वडा अध्यक्ष,भानुभक्त थापा मगर,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,3,वडा अध्यक्ष,कृष्ण बहादुर खड्का,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,4,वडा अध्यक्ष,निरज घिमिरे,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,4,वडा अध्यक्ष,खम बहादुर राई,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,4,वडा अध्यक्ष,अर्जुन कुमार कार्की,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,4,वडा अध्यक्ष,निमीषा प्रधान,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,5,वडा अध्यक्ष,पर्शुराम पराजुली,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,5,वडा अध्यक्ष,योगेन्द्र थापा मगर,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,5,वडा अध्यक्ष,कनक बहादुर कार्की,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,5,वडा अध्यक्ष,कृष्ण लिम्बु,स्वतन्त्र
प्रदेश १,झापा,मेची नगर नगरपालिका,5,वडा अध्यक्ष,उदय बहादुर लिम्बु,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,6,वडा अध्यक्ष,देवेन्द्र राई,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,6,वडा अध्यक्ष,लिलानाथ आङ्देम्बे,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,झापा,मेची नगर नगरपालिका,6,वडा अध्यक्ष,ललित बहादुर तामाङ्ग,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,6,वडा अध्यक्ष,नेत्र प्रसाद पराजुली,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,6,वडा अध्यक्ष,बालकृष्ण थापा,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,7,वडा अध्यक्ष,नेत्र प्रसाद दाहाल,स्वतन्त्र
प्रदेश १,झापा,मेची नगर नगरपालिका,7,वडा अध्यक्ष,राज कुमार राजवंशी,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,7,वडा अध्यक्ष,पुर्णमाया कन्दङ्गवा,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,झापा,मेची नगर नगरपालिका,7,वडा अध्यक्ष,अर्जुन राजवंशी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
प्रदेश १,झापा,मेची नगर नगरपालिका,7,वडा अध्यक्ष,नर बहादुर राई,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,7,वडा अध्यक्ष,प्रल्लादमणी ओली,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,7,वडा अध्यक्ष,तुलसी प्रसाद शिवाकोटी,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,8,वडा अध्यक्ष,हेदलु मेचे,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
प्रदेश १,झापा,मेची नगर नगरपालिका,8,वडा अध्यक्ष,राम प्रसाद वि.क.,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,8,वडा अध्यक्ष,विकेन्द्र कुमार धिमाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,8,वडा अध्यक्ष,गिरीराज धमला,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,8,वडा अध्यक्ष,चन्द्र बहादुर खत्री,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,8,वडा अध्यक्ष,पूर्ण बहादुर धिमाल,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
प्रदेश १,झापा,मेची नगर नगरपालिका,9,वडा अध्यक्ष,रतन शेर्पा,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,9,वडा अध्यक्ष,नारायण प्रसाद कोईराला,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,9,वडा अध्यक्ष,कञ्चन कुमार तामाङ्ग,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,9,वडा अध्यक्ष,टेकेन्द्र वानिया,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,10,वडा अध्यक्ष,अशोक कुमार खडौलीया,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी)
प्रदेश १,झापा,मेची नगर नगरपालिका,10,वडा अध्यक्ष,कृष्ण प्रसाद खरेल,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
प्रदेश १,झापा,मेची नगर नगरपालिका,10,वडा अध्यक्ष,विकास नेपाल,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,10,वडा अध्यक्ष,नारायण खनाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,10,वडा अध्यक्ष,इन्द्र प्रकास आङ्देम्बे,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,10,वडा अध्यक्ष,बद्री खड्का,स्वतन्त्र
प्रदेश १,झापा,मेची नगर नगरपालिका,10,वडा अध्यक्ष,योगेन्द्र प्रसाद आचार्य,स्वतन्त्र
प्रदेश १,झापा,मेची नगर नगरपालिका,10,वडा अध्यक्ष,गुञ्ज बहादुर राई,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,11,वडा अध्यक्ष,शान्तीराम चिमरिया,स्वतन्त्र
प्रदेश १,झापा,मेची नगर नगरपालिका,11,वडा अध्यक्ष,धन राज लिम्बु,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,11,वडा अध्यक्ष,भेषराज प्रसाई,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,11,वडा अध्यक्ष,रुद्र प्रसाद डाँगी,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,12,वडा अध्यक्ष,मधुसुदन निरौला,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,12,वडा अध्यक्ष,नरेन्द्र धिमाल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
प्रदेश १,झापा,मेची नगर नगरपालिका,12,वडा अध्यक्ष,कृष्ण बहादुर राई,मंगोल नेशनल अर्गनाइजेसन
प्रदेश १,झापा,मेची नगर नगरपालिका,12,वडा अध्यक्ष,इन्द्रमणि प्रसाई,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,13,वडा अध्यक्ष,श्रीराम मरासिनी,नेपाली काँग्रेस
प्रदेश १,झापा,मेची नगर नगरपालिका,13,वडा अध्यक्ष,भिम बहादुर कार्की,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,झापा,मेची नगर नगरपालिका,13,वडा अध्यक्ष,शान्ता राजवंशी,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
प्रदेश १,झापा,मेची नगर नगरपालिका,13,वडा अध्यक्ष,कृष्ण सिग्देल,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,झापा,मेची नगर नगरपालिका,13,वडा अध्यक्ष,मोहन सुब्बा,मंगोल नेशनल अर्गनाइजेसन
