Provience,District,Local Body,Ward No,Post,Candidate,Party
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,1,दलित महिला सदस्य,भवानी गन्धर्व,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,1,दलित महिला सदस्य,मिठु माया गाइने,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,1,दलित महिला सदस्य,सावित्री सुनार,नेपाली काँग्रेस
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,1,दलित महिला सदस्य,चीजा माया नेपाली,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,1,दलित महिला सदस्य,अप्सरा विश्‍वकर्मा,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,2,दलित महिला सदस्य,चन माया वसेल,नेपाली काँग्रेस
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,2,दलित महिला सदस्य,राधिका बलकोटी धमेल,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,2,दलित महिला सदस्य,सिर्जना वि.क.,स्वतन्त्र
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,2,दलित महिला सदस्य,सरिता परियार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,2,दलित महिला सदस्य,शकुन्तला नेपाली,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,3,दलित महिला सदस्य,सीता परियार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,3,दलित महिला सदस्य,गोमा वि.क़.,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,3,दलित महिला सदस्य,संगीता नेपाली,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,3,दलित महिला सदस्य,अस्मिता सुनार,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,3,दलित महिला सदस्य,सन्तोषी सुनार,नेपाली काँग्रेस
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,4,दलित महिला सदस्य,मिना नेपाली,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,4,दलित महिला सदस्य,तिला वसेल,नेपाली काँग्रेस
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,5,दलित महिला सदस्य,कल्पना परियार,नेपाली काँग्रेस
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,5,दलित महिला सदस्य,ज्योति कुँवर क्षेत्री परियार,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,5,दलित महिला सदस्य,रचना वि.क.,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,5,दलित महिला सदस्य,राम माया सार्की,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,6,दलित महिला सदस्य,अन्जना नेपाली,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,6,दलित महिला सदस्य,देवी माया नेपाली,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,6,दलित महिला सदस्य,शोभा गोतमे,नेपाली काँग्रेस
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,6,दलित महिला सदस्य,मान कुमारी अछामी सुर्खाली,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,7,दलित महिला सदस्य,रचना नेपाली,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,7,दलित महिला सदस्य,इश्वरी सार्की,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,7,दलित महिला सदस्य,भल कुमारी सुनार,नेपाली काँग्रेस
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,7,दलित महिला सदस्य,निर माया नेपाली,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,8,दलित महिला सदस्य,इन्दीरा नेपाली,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,8,दलित महिला सदस्य,सिर्जना सुनार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,तनहुँ,भानु नगरपालिका,8,दलित महिला सदस्य,नानुका नेपाली,नेपाली काँग्रेस
