Provience,District,Local Body,Ward No,Post,Candidate,Party
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,1,महिला सदस्य,कल्पना शिल्पकार,नेपाल मजदुर किसान पार्टी
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,1,महिला सदस्य,रविता दुवाल,नेपाली काँग्रेस
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,1,महिला सदस्य,सोनिया ज्याख्व,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,2,महिला सदस्य,रमिता बाटी,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,2,महिला सदस्य,निरु सुलु,नेपाली काँग्रेस
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,2,महिला सदस्य,मन्दिरा सुवाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,2,महिला सदस्य,बुद्ध लक्ष्मी सुवाल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,2,महिला सदस्य,मन्जु मैयाँ लाखाजू(जती),नेपाल मजदुर किसान पार्टी
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,3,महिला सदस्य,सुनिता प्रजापति(अवाल),नेपाल मजदुर किसान पार्टी
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,3,महिला सदस्य,रम्शा  शिलाकार,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,3,महिला सदस्य,अन्जली सैजु,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,3,महिला सदस्य,शोभा राजथला(चौगुठी),नेपाली काँग्रेस
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,3,महिला सदस्य,रस्मी ठिमी,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,4,महिला सदस्य,पुष्पा शिल्पकार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,भक्तपुर,भक्तपुर नगरपालिका,4,महिला सदस्य,अञ्जु कर्माचार्य,नेपाल कम्युनिष्ट पार्टी (एमाले)
