Provience,District,Local Body,Ward No,Post,Candidate,Party
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,1,महिला सदस्य,टिका माया माकिम सारु,नेपाली काँग्रेस
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,1,महिला सदस्य,खुम माया मल्‍ल ठकुरी,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,2,महिला सदस्य,तेज माया गाहा मगर,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,2,महिला सदस्य,सिर्जना श्रेष्ठ,नेपाली काँग्रेस
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,3,महिला सदस्य,टीका माया सार्की,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,3,महिला सदस्य,ओम माया फाल मगर,नेपाली काँग्रेस
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,4,महिला सदस्य,पुनी सरा फाल मगर,नेपाली काँग्रेस
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,4,महिला सदस्य,तुलसी माकिम मगर,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,5,महिला सदस्य,गम माया राना,नेपाली काँग्रेस
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,5,महिला सदस्य,पिन कुमारी चितौरे मगर,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,6,महिला सदस्य,तुली सरा गाहा,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,नवलपरासी (बर्दघाट सुस्ता पूर्व),बौदीकाली गाउँपालिका,6,महिला सदस्य,उजेली झेडी मगर,नेपाली काँग्रेस
