Provience,District,Local Body,Ward No,Post,Candidate,Party
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,1,वडा अध्यक्ष,ईन्द्र गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,1,वडा अध्यक्ष,आनुप गुरुङ्ग,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,1,वडा अध्यक्ष,थमन बहादुर गुरुङ,मंगोल नेशनल अर्गनाइजेसन
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,2,वडा अध्यक्ष,श्री प्रसाद घले,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,2,वडा अध्यक्ष,गणेश आचार्य,नेपाली काँग्रेस
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,2,वडा अध्यक्ष,भक्‍त बहादुर गुरुङ्ग,मंगोल नेशनल अर्गनाइजेसन
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,2,वडा अध्यक्ष,केश कुमारी गुरुङ्ग,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,3,वडा अध्यक्ष,राम बहादुर ठकुरी,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,3,वडा अध्यक्ष,हरि चन्द्र लम्साल,नेपाली काँग्रेस
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,3,वडा अध्यक्ष,रसिरमण पोखरेल,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,3,वडा अध्यक्ष,विष्णु बहादुर खत्री क्षेत्रि,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,4,वडा अध्यक्ष,मधु सुधन अधिकारी,नेपाली काँग्रेस
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,4,वडा अध्यक्ष,चिरञ्जिवी अधिकारी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,4,वडा अध्यक्ष,लक्ष्मी प्रसाद पौडेल,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,4,वडा अध्यक्ष,धनपती भण्डारी,स्वतन्त्र
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,4,वडा अध्यक्ष,नविन अधिकरी,राष्ट्रिय प्रजातन्त्र पार्टी
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,4,वडा अध्यक्ष,टेक बहादुर श्रेष्ठ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,कास्की,माछापुछ्रे गाउँपालिका,5,वडा अध्यक्ष,नारायण प्रसाद पौडेल,नेपाली काँग्रेस
