Provience,District,Local Body,Ward No,Post,Candidate,Party
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,1,सदस्य,टइन्द्र प्रसाद चापागाई,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,1,सदस्य,याम बहादुर चौहान,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,1,सदस्य,हिम लाल कटुवाल,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,1,सदस्य,हस्त लाल भण्डारी,स्वतन्त्र
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,1,सदस्य,भानु भक्त दाहाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,2,सदस्य,पूर्ण वहादुर लिम्वु,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,2,सदस्य,विशाल माङमु,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,2,सदस्य,भानु भक्त वानिया,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,2,सदस्य,राम कुमार सेलीङ (लिम्बु),नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,3,सदस्य,इन्द्र वहादुर देवान,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,3,सदस्य,धन राज राई,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,3,सदस्य,छोड कुमार राई,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,3,सदस्य,धन वीर विश्वकर्मा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,3,सदस्य,हर्क वहादुर ताम्लिङ लिम्वु,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,4,सदस्य,देवीका  लिङदेन,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,4,सदस्य,रन वहादुर विष्ट,स्वतन्त्र
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,4,सदस्य,दल वहादुर लिम्बु,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,4,सदस्य,पदम वहादुर लिम्वु(लिङदेन),नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,4,सदस्य,कूल वहादुर गौतम,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,4,सदस्य,भुवानी प्रसाद बुढाथोकी,स्वतन्त्र
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,5,सदस्य,लक्ष्मन  लिम्बु,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,5,सदस्य,याम कुमार लिम्बु,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,5,सदस्य,लय कुमार श्रेष्ठ,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,5,सदस्य,श्याम बहादुर लिम्वु,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,5,सदस्य,बुध्दि मान लिम्बू,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,6,सदस्य,नयन्द्र राई,स्वतन्त्र
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,6,सदस्य,चन्द्र प्रसाद वानियाँ,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,6,सदस्य,खड्ग बहादुर लिम्वु,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,6,सदस्य,देविभक्त भण्डारी,स्वतन्त्र
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,6,सदस्य,छवी लाल चौहान,स्वतन्त्र
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,6,सदस्य,खड्ग वहादुर चौहान,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,6,सदस्य,किशोर राई,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,7,सदस्य,कृष्ण बहादुर लिम्बु,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,7,सदस्य,पूर्ण कुमार गुरुङ्ग,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,7,सदस्य,मोती लाल वानिया,नेपाल कम्युनिष्ट पार्टी (एमाले)
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,7,सदस्य,केदार सिंङ राई,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,7,सदस्य,बुद्दिराज  तामाङ,राष्ट्रिय प्रजातन्त्र पार्टी
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,7,सदस्य,राज कुमार लिम्बु,नेपाली काँग्रेस
प्रदेश १,ताप्लेजुंग,सिदिङ्वा गाउँपालिका,7,सदस्य,विषम राई,स्वतन्त्र
