Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,1,वडा अध्यक्ष,फेकु साह तेली,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,1,वडा अध्यक्ष,हरेन्द्र प्रसाद,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,1,वडा अध्यक्ष,विमल देवी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,1,वडा अध्यक्ष,जादोलाल प्रसाद चनौ,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,1,वडा अध्यक्ष,विगु साह,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,1,वडा अध्यक्ष,श्री नरायण साह,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,जय नारायण साह,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,रामदत साह कानु,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,धर्मेन्द्र साह,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,रामबचन साह कानु,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,गजेन्‍द्र राउत,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,श्रीभगवान साह,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,वृज मोहन साह,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,लक्ष्‍मीनारायण साह बनिया,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,रामरुप साह,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,2,वडा अध्यक्ष,रामाशंकर प्रसाद गुप्‍ता,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,महेन्द्र प्रसाद,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,राम चन्द्र राउत,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,रामाशंकर प्रसाद यादव,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,दिपेन्द्र कुमार श्रीवास्तव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,राम कैलाश राउत,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,मुकेश साह,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,लालबाबु प्रसाद यादव,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,दिल बहादुर मण्डल,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,3,वडा अध्यक्ष,राकेश कुमार मण्डल,नेपाली जनता दल
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,अफरोज वेगम,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,योगेन्द्र साह,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,शत्रुधन सिंह,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,शेख सराजुल हक,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,रफी अहमद शेख,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,इसराईल अंसारी,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,महम्मद एमामुल हक,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,चन्देश्‍वर प्रसाद कुशवाहा,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,शेख ईद महम्मद,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,4,वडा अध्यक्ष,सुबंश साह तेली,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,शेख अंसार,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,मुमताज आलम,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,नवल किशोर पंडित,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,अली हुसेन देवान,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,छोटे लाल साह,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,शेख निसार,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,जमिल अख्तर,नेपाली काँग्रेस
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,शेष खुर्सद अ‍ालम,स्वतन्त्र
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,शेख इफटेखार,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,श्रृफलाल प्रसाद गुप्ता,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,5,वडा अध्यक्ष,शरद कुमार साह,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,6,वडा अध्यक्ष,रामेश्वर साह कानु,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,6,वडा अध्यक्ष,हजारी प्रसाद पटेल,जनमत पार्टी (जपा)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,6,वडा अध्यक्ष,जगदेव साह,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,6,वडा अध्यक्ष,नागेन्द्र ठाकुर लोहार,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,रौतहट,ईशनाथ नगरपालिका,6,वडा अध्यक्ष,जवाहिर लाल साह,नेपाली काँग्रेस
