Provience,District,Local Body,Ward No,Post,Candidate,Party
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,दल सिंह शाही,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,खेम राज ढकाल,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,अल बहादुर बम,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,राम बहादुर चलाउने,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,लक्ष्मण संज्याल,स्वतन्त्र
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,बुद्धि मान जैशी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,रमेश प्रसाद खनाल,नेपाल कम्युनिष्ट पार्टी माओवादी समाजवादी
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,धन सिह‌ं कामी,नेपाल कम्युनिष्ट पार्टी माओवादी समाजवादी
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,गोहोडे बिष्ट,नेपाल मजदुर किसान पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,1,सदस्य,शिद्ध राज तिमिल्सेना,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,2,सदस्य,सुरेन्द्र बहादुर शाही,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,2,सदस्य,उमाकान्त देवकोटा,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,2,सदस्य,कलम वहादुर वडुवाल,नेपाल मजदुर किसान पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,2,सदस्य,वेद प्रसाद ओली,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,2,सदस्य,बाला राम जैसी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,2,सदस्य,भान सिं भण्‍डारी,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,2,सदस्य,झंकर प्रसाद अधिकारी,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,कैलाली,लम्की चुहा नगरपालिका,3,सदस्य,प्रेम बहादुर चौधरी,नेपाली काँग्रेस
