Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,मिश्री मण्‍डल धानुक,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,हेमन्ती देवी,जनमत पार्टी (जपा)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,रामधयान चोधरव,नेपाल कम्युनिष्ट पार्टी (एमाले)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,राजविर महतो नुनिया,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,सिजती देवी,जनमत पार्टी (जपा)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,राज कुमार मंडल,नेपाली काँग्रेस
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,राज नारयाण यादव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,गिरजा महतो,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,हरी  नारायण महरा,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,गुदर राय यादव,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,1,सदस्य,ईन्दल कुमार यादव,नेपाली काँग्रेस
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,2,सदस्य,जहिरुल शेख,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,2,सदस्य,वेचु शेष,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,2,सदस्य,कारी मियाँ,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,2,सदस्य,मुजाहिर हुसेन मोमिन,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,2,सदस्य,मोलू सेख,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,2,सदस्य,अहमद रेजा,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,2,सदस्य,सलिम मोमिन,जनमत पार्टी (जपा)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,2,सदस्य,मोहमद मकसुद,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
