Provience,District,Local Body,Ward No,Post,Candidate,Party
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,अबु जफर,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,शेख कौनैन,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,मो. अकिल शेष,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,उत्तिम प्रसाद यादव,नेपाली काँग्रेस
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,राज किशोर  चौधरी,जनमत पार्टी (जपा)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,ब्रजेश कुमार यादव,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,शेष असलम,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,मो. शहवाज हैदर,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,शेष अनवारुल हक,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,राम नाथ यादव,"जनता समाजवादी पार्टी, नेपाल"
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,राम ईश्वर यादव,स्वतन्त्र
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,सौखि लाल यादव,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
मधेश प्रदेश,महोत्तरी,साम्सी गाउँपालिका,,अध्यक्ष,फारुक शेख,नेपाल कम्युनिष्ट पार्टी (एमाले)
