Provience,District,Local Body,Ward No,Post,Candidate,Party
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,1,सदस्य,ल्हाक्पा टसी गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,1,सदस्य,पेमा छिरिन गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,1,सदस्य,आङ्ग्याल गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,1,सदस्य,टई गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,2,सदस्य,सोनम टई गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,2,सदस्य,पासाङ छिरिङ गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,2,सदस्य,पासाङ ‍ओङदी गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,2,सदस्य,ङिमा ढाडु गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,3,सदस्य,छिरिङ झिक्मी गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,3,सदस्य,स्येचुङ गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,3,सदस्य,थाप्का छिरिङ गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,3,सदस्य,कुन्साङ धर्के गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,4,सदस्य,लोक्टे गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,4,सदस्य,थमे गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,4,सदस्य,नोर्चुङ गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,4,सदस्य,याङ ढोका गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,5,सदस्य,टसि गुरुङ,नेपाली काँग्रेस
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,5,सदस्य,छेवाङ रिन्जिङ गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,5,सदस्य,लाक्पा ओङ्दी गुरुङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
गण्डकी प्रदेश,मुस्तांग,लोमन्थाङ गाउँपालिका,5,सदस्य,आङजुक ल्होवा,नेपाली काँग्रेस
