Provience,District,Local Body,Ward No,Post,Candidate,Party
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,1,महिला सदस्य,मंगलिङ थिङ,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,1,महिला सदस्य,विरु तामाङ,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,1,महिला सदस्य,सम्झना तामाङ,नेपाली काँग्रेस
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,1,महिला सदस्य,राधा कुमारी गुरुङ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,1,महिला सदस्य,सानु मायाँ गोले,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,2,महिला सदस्य,डोल कुमारी थापा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,2,महिला सदस्य,सिता तामाङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,2,महिला सदस्य,शुशिला दाहाल,नेपाली काँग्रेस
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,2,महिला सदस्य,राम माया तामाङ,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,3,महिला सदस्य,साबीत्री उप्रेती,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,3,महिला सदस्य,कमला तमाङ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,3,महिला सदस्य,सिता पाण्‍डे,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,3,महिला सदस्य,इन्जिला सिलवाल,नेपाली काँग्रेस
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,3,महिला सदस्य,कल्पना तामाङ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,4,महिला सदस्य,अलैची पाण्डे,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,4,महिला सदस्य,दुर्गा पाण्डे,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,4,महिला सदस्य,तुलसी पोखरेल,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,4,महिला सदस्य,सरिता तामाङ,नेपाली काँग्रेस
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,4,महिला सदस्य,प्रितिका थापा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,5,महिला सदस्य,सरस्वती खनाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,5,महिला सदस्य,शर्मिला उप्रेती(खनाल),नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,5,महिला सदस्य,सावित्री गुरुङ,राष्ट्रिय प्रजातन्त्र पार्टी
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,5,महिला सदस्य,गीता अधिकारी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,5,महिला सदस्य,विन्दा उप्रेती,नेपाली काँग्रेस
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,6,महिला सदस्य,अन्जु श्रेष्ठ,नेपाल कम्युनिष्ट पार्टी (एमाले)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,6,महिला सदस्य,सृजना बस्‍नेत,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,6,महिला सदस्य,सरिता भट्ट,नेपाली काँग्रेस
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,6,महिला सदस्य,सुनिता तमाङ,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
बागमती प्रदेश,नुवाकोट,तादी गाउँपालिका,6,महिला सदस्य,फूलमाया तमाङ,राष्ट्रिय प्रजातन्त्र पार्टी
