Provience,District,Local Body,Ward No,Post,Candidate,Party
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,1,महिला सदस्य,ईश्वरी देवी ठकुराठी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,1,महिला सदस्य,वसन्ती देवी थापा,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,1,महिला सदस्य,तुलसी देवी ठकुराठी,स्वतन्त्र
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,2,महिला सदस्य,कलावती देवी पाण्डे,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,2,महिला सदस्य,सावित्री कुमारी ऐडी,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,2,महिला सदस्य,राधा पनेरु,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,3,महिला सदस्य,पुजा ऐडी,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,3,महिला सदस्य,पार्वती बिष्ट,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,3,महिला सदस्य,माया कुमारी भट्ट(भाट),नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,3,महिला सदस्य,मैना देवी सुतार,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,3,महिला सदस्य,किरन चन्द(शाही),नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,4,महिला सदस्य,बबिता शाही (के सी),नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,4,महिला सदस्य,राजेश्वरी भट्ट,नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,4,महिला सदस्य,रमिला सार्की,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,4,महिला सदस्य,अहिल्ला ठकुराठी,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,5,महिला सदस्य,भगवती खडका(भाट),नेपाली काँग्रेस
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,5,महिला सदस्य,गिता देवी बिष्ट,नेपाल कम्युनिष्ट पार्टी (एमाले)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,5,महिला सदस्य,सपना जोशी,राष्ट्रिय प्रजातन्त्र पार्टी
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,5,महिला सदस्य,हस्तिरा देवी लिम्बु,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
सुदूरपश्चिम प्रदेश,डडेलधुरा,भागेश्वर गाउँपालिका,5,महिला सदस्य,गिता थापा मगर,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
