Provience,District,Local Body,Ward No,Post,Candidate,Party
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,1,वडा अध्यक्ष,प्रेम बहादुर शाहि,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,1,वडा अध्यक्ष,बेद प्रसाद भण्डारी,नेपाली काँग्रेस
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,1,वडा अध्यक्ष,निमराज खनाल,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,1,वडा अध्यक्ष,विष्णु प्रसाद खनाल,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,2,वडा अध्यक्ष,शिव नारायण थारु,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,2,वडा अध्यक्ष,प्रकाश खनाल,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,2,वडा अध्यक्ष,मनोज थापा,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,2,वडा अध्यक्ष,कमल प्रसाद चपाई,नेपाली काँग्रेस
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,2,वडा अध्यक्ष,विष्णु बहादुर शाही,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,3,वडा अध्यक्ष,कलिराम कुश्मा,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र)
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,3,वडा अध्यक्ष,श्रीकृष्‍‍ण थारु,नेपाल कम्युनिष्ट पार्टी (एमाले)
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,3,वडा अध्यक्ष,माधव प्रसाद खनाल,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी)
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,3,वडा अध्यक्ष,सीताराम विष्ट,नेपाली काँग्रेस
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,3,वडा अध्यक्ष,जिवन शाहा,राष्ट्रिय प्रजातन्त्र पार्टी
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,4,वडा अध्यक्ष,सुर्य बहादुर विष्‍ट,नेपाली काँग्रेस
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,4,वडा अध्यक्ष,अर्जुन नेपाली,साझा पार्टी नेपाल
लुम्बिनी प्रदेश,बर्दिया,ठाकुरबाबा नगरपालिका,4,वडा अध्यक्ष,बम बहादुर हमाल,राष्ट्रिय प्रजातन्त्र पार्टी
